transaction_id,sale_date,product_id,product_name,category,quantity,unit_price,total_amount,payment_method,customer_region
TXN-10882,2024-05-30 12:49:04,P20011,Premium Travel Bag v3,Accessories,1,8918.94,8918.94,UPI,West
TXN-10818,2024-05-31 14:49:10,P100026,HP Pavilion,Electronics,4,20719.78,82879.12,Net Banking,South
TXN-10935,2024-06-02 00:57:18,P20010,Premium Travel Bag v67,Accessories,3,9009.6,27028.8,UPI,South
TXN-10163,2024-06-02 07:26:06,P100003,Puma Sneakers,Footwear,4,2988.4,11953.6,Debit Card,East
TXN-10674,2024-06-03 12:22:08,P100026,HP Pavilion,Electronics,4,20719.78,82879.12,Debit Card,West
TXN-10870,2024-06-03 23:42:31,P100001,Zara Shirt,Fashion,4,1177.2,4708.8,Net Banking,East
TXN-10300,2024-06-04 17:48:03,P100032,Nike Air Max,Footwear,1,369.3,369.3,Net Banking,East
TXN-10946,2024-06-08 09:01:57,P2001,Premium Jeans v4,Fashion,4,9515.2,38060.8,Net Banking,Central
TXN-10455,2024-06-08 21:35:54,P2005,Premium Travel Bag v36,Accessories,1,3262.44,3262.44,UPI,North
TXN-10822,2024-06-17 06:32:33,P100012,OnePlus 11,Electronics,3,11066.5,33199.5,Debit Card,East
TXN-10544,2024-06-18 16:25:31,P20017,Premium Jeans v100,Fashion,4,53091.7,212366.8,UPI,North
TXN-10547,2024-06-18 19:57:48,P100027,Boat Earbuds,Electronics,4,16488.24,65952.96,Net Banking,West
TXN-10709,2024-06-20 01:58:39,P20011,Premium Travel Bag v3,Accessories,4,8918.94,35675.76,Debit Card,East
TXN-10055,2024-06-20 11:44:59,P20023,Premium Wallet v49,Accessories,4,2613.16,10452.64,Net Banking,East
TXN-10197,2024-06-20 21:20:42,P20015,Premium Travel Bag v98,Accessories,2,25338.4,50676.8,Credit Card,East
TXN-10272,2024-06-22 05:10:41,P100012,OnePlus 11,Electronics,2,11066.5,22133.0,Credit Card,Central
TXN-10557,2024-06-24 18:38:38,P20017,Premium Jeans v100,Fashion,4,53091.7,212366.8,UPI,West
TXN-10471,2024-06-26 03:23:21,P2006,Premium Boots v22,Footwear,2,55880.0,111760.0,Debit Card,Central
TXN-11002,2024-06-28 14:59:29,P100043,H&M Sweatshirt,Fashion,5,1639.44,8197.2,UPI,South
TXN-10440,2024-06-29 21:26:33,P2004,Premium Travel Bag v87,Accessories,1,32520.95,32520.95,Credit Card,North
TXN-10704,2024-07-01 15:26:12,P100016,Sony Headphones,Electronics,2,21524.32,43048.64,UPI,South
TXN-10596,2024-07-02 09:43:48,P2007,Premium Sunglasses v59,Accessories,1,10099.76,10099.76,Net Banking,East
TXN-10473,2024-07-02 15:18:50,P100020,American Tourister Bag,Accessories,3,596.64,1789.92,Debit Card,West
TXN-10180,2024-07-03 07:17:42,P2003,Premium Running Shoes v27,Footwear,2,65156.0,130312.0,Net Banking,Central
TXN-10421,2024-07-03 11:43:49,P20021,Premium Travel Bag v85,Accessories,2,5197.41,10394.82,Credit Card,North
TXN-10169,2024-07-04 15:03:33,P100027,Boat Earbuds,Electronics,1,16488.24,16488.24,UPI,West
TXN-10296,2024-07-06 07:07:57,P20014,Premium Travel Bag v68,Accessories,4,5338.74,21354.96,Debit Card,East
TXN-10331,2024-07-06 16:28:45,P100012,OnePlus 11,Electronics,4,11066.5,44266.0,UPI,Central
TXN-11005,2024-07-06 22:34:25,P100002,RayBan Sunglasses,Accessories,3,548.1,1644.3,UPI,West
TXN-10258,2024-07-07 22:09:18,P20015,Premium Travel Bag v98,Accessories,1,25338.4,25338.4,UPI,Central
TXN-10173,2024-07-09 08:49:00,P20010,Premium Travel Bag v67,Accessories,2,9009.6,18019.2,Credit Card,East
TXN-10029,2024-07-09 21:32:46,P20022,Premium Sweatshirt v3,Fashion,1,36897.57,36897.57,UPI,West
TXN-10638,2024-07-10 11:58:38,P20012,Premium Smartphone v3,Electronics,5,23016.96,115084.8,Debit Card,South
TXN-10537,2024-07-12 02:28:11,P100026,HP Pavilion,Electronics,3,20719.78,62159.34,UPI,West
TXN-10750,2024-07-12 15:50:03,P2008,Premium Headphones v48,Electronics,4,8780.67,35122.68,Credit Card,North
TXN-10924,2024-07-13 02:27:48,P100016,Sony Headphones,Electronics,1,21524.32,21524.32,Debit Card,North
TXN-10198,2024-07-14 01:24:55,P2000,Premium Sneakers v11,Footwear,2,59534.85,119069.7,UPI,East
TXN-11035,2024-07-15 18:10:30,P2009,Premium Running Shoes v67,Footwear,2,3445.84,6891.68,Net Banking,North
TXN-10768,2024-07-16 05:49:20,P2003,Premium Running Shoes v27,Footwear,5,65156.0,325780.0,UPI,East
TXN-11086,2024-07-17 06:12:23,P20016,Premium Jacket v77,Fashion,1,17755.36,17755.36,Debit Card,West
TXN-10071,2024-07-18 09:03:45,P100001,Zara Shirt,Fashion,1,1177.2,1177.2,Credit Card,North
TXN-10067,2024-07-18 11:37:10,P2000,Premium Sneakers v11,Footwear,2,59534.85,119069.7,Credit Card,North
TXN-10383,2024-07-19 05:40:11,P100001,Zara Shirt,Fashion,4,1177.2,4708.8,Credit Card,Central
TXN-10808,2024-07-19 08:01:37,P100032,Nike Air Max,Footwear,2,369.3,738.6,Net Banking,East
TXN-10933,2024-07-19 12:04:58,P20022,Premium Sweatshirt v3,Fashion,1,36897.57,36897.57,Credit Card,East
TXN-10666,2024-07-21 02:26:19,P100016,Sony Headphones,Electronics,2,21524.32,43048.64,UPI,West
TXN-10661,2024-07-24 10:53:42,P2003,Premium Running Shoes v27,Footwear,1,65156.0,65156.0,UPI,West
TXN-10454,2024-07-26 21:04:25,P20018,Premium Smartwatch v14,Electronics,4,4781.5,19126.0,Credit Card,Central
TXN-10932,2024-07-27 19:50:37,P2004,Premium Travel Bag v87,Accessories,4,32520.95,130083.8,UPI,West
TXN-10889,2024-07-28 04:06:21,P100016,Sony Headphones,Electronics,2,21524.32,43048.64,UPI,Central
TXN-10245,2024-07-30 12:55:33,P2008,Premium Headphones v48,Electronics,1,8780.67,8780.67,Credit Card,West
TXN-11118,2024-08-02 18:29:46,P100036,Samsung Galaxy S21,Electronics,3,16251.85,48755.55,Credit Card,South
TXN-11182,2024-08-04 00:55:09,P2005,Premium Travel Bag v36,Accessories,4,3262.44,13049.76,Credit Card,West
TXN-10821,2024-08-05 02:17:10,P100127,Dell Laptop,Electronics,4,46702.04,186808.16,Debit Card,Central
TXN-10956,2024-08-06 17:54:15,P100017,Levi's Jeans,Fashion,2,2131.42,4262.84,Debit Card,West
TXN-10949,2024-08-08 02:57:38,P2009,Premium Running Shoes v67,Footwear,1,3445.84,3445.84,Credit Card,East
TXN-11120,2024-08-08 11:46:20,P100016,Sony Headphones,Electronics,2,21524.32,43048.64,Credit Card,South
TXN-11189,2024-08-08 13:41:21,P100003,Puma Sneakers,Footwear,1,2988.4,2988.4,Debit Card,South
TXN-11171,2024-08-08 14:30:46,P100016,Sony Headphones,Electronics,1,21524.32,21524.32,UPI,North
TXN-10183,2024-08-10 10:43:42,P2001,Premium Jeans v4,Fashion,5,9515.2,47576.0,Net Banking,Central
TXN-11130,2024-08-11 03:30:01,P2008,Premium Headphones v48,Electronics,5,8780.67,43903.35,Net Banking,North
TXN-10799,2024-08-12 19:17:48,P20017,Premium Jeans v100,Fashion,1,53091.7,53091.7,Debit Card,East
TXN-11197,2024-08-14 04:02:27,P100010,Adidas Hoodie,Fashion,3,1733.82,5201.46,Net Banking,East
TXN-10319,2024-08-17 10:29:05,P20013,Premium Boots v82,Footwear,4,28106.26,112425.04,Net Banking,Central
TXN-10594,2024-08-17 19:33:40,P2007,Premium Sunglasses v59,Accessories,3,10099.76,30299.28,UPI,South
TXN-10463,2024-08-19 09:56:19,P20013,Premium Boots v82,Footwear,4,28106.26,112425.04,Credit Card,West
TXN-10514,2024-08-20 01:36:01,P2003,Premium Running Shoes v27,Footwear,3,65156.0,195468.0,Debit Card,South
TXN-10904,2024-08-21 04:01:57,P100003,Puma Sneakers,Footwear,4,2988.4,11953.6,Credit Card,North
TXN-10545,2024-08-22 02:27:38,P2005,Premium Travel Bag v36,Accessories,4,3262.44,13049.76,UPI,South
TXN-10367,2024-08-23 21:13:52,P2001,Premium Jeans v4,Fashion,3,9515.2,28545.6,Credit Card,Central
TXN-10118,2024-08-24 19:33:27,P100043,H&M Sweatshirt,Fashion,5,1639.44,8197.2,Debit Card,South
TXN-10621,2024-08-25 00:26:24,P2006,Premium Boots v22,Footwear,2,55880.0,111760.0,Credit Card,North
TXN-10164,2024-08-25 13:32:43,P2008,Premium Headphones v48,Electronics,1,8780.67,8780.67,Credit Card,South
TXN-10941,2024-08-27 22:15:08,P100026,HP Pavilion,Electronics,3,20719.78,62159.34,UPI,North
TXN-10116,2024-08-29 19:53:27,P2003,Premium Running Shoes v27,Footwear,4,65156.0,260624.0,UPI,North
TXN-10640,2024-08-31 09:18:04,P20012,Premium Smartphone v3,Electronics,5,23016.96,115084.8,Credit Card,North
TXN-10796,2024-09-02 03:03:19,P20018,Premium Smartwatch v14,Electronics,3,4781.5,14344.5,Debit Card,West
TXN-10693,2024-09-03 05:30:57,P100026,HP Pavilion,Electronics,4,20719.78,82879.12,Credit Card,West
TXN-10230,2024-09-04 11:11:00,P20011,Premium Travel Bag v3,Accessories,4,8918.94,35675.76,Debit Card,West
TXN-10939,2024-09-04 22:26:00,P20012,Premium Smartphone v3,Electronics,3,23016.96,69050.88,UPI,West
TXN-11097,2024-09-05 04:41:40,P20020,Premium Shirt v42,Fashion,4,10216.92,40867.68,UPI,South
TXN-10345,2024-09-05 06:23:35,P100037,Adidas Ultraboost,Footwear,2,5873.12,11746.24,Credit Card,North
TXN-10221,2024-09-06 20:29:57,P100009,Wildcraft Backpack,Accessories,1,1136.1,1136.1,Net Banking,West
TXN-11048,2024-09-07 06:37:57,P100016,Sony Headphones,Electronics,4,21524.32,86097.28,Credit Card,North
TXN-11052,2024-09-07 12:26:35,P20010,Premium Travel Bag v67,Accessories,4,9009.6,36038.4,Credit Card,West
TXN-10039,2024-09-12 07:41:07,P100006,Fossil Watch,Accessories,3,1568.27,4704.81,Debit Card,North
TXN-10151,2024-09-13 13:56:03,P2009,Premium Running Shoes v67,Footwear,3,3445.84,10337.52,Credit Card,Central
TXN-10561,2024-09-17 07:32:38,P100000,iPhone 13,Electronics,3,28109.96,84329.88,Debit Card,South
TXN-10431,2024-09-19 00:47:02,P20018,Premium Smartwatch v14,Electronics,4,4781.5,19126.0,Debit Card,North
TXN-11054,2024-09-20 07:19:14,P100010,Adidas Hoodie,Fashion,2,1733.82,3467.64,Net Banking,North
TXN-11034,2024-09-22 01:25:19,P20021,Premium Travel Bag v85,Accessories,3,5197.41,15592.23,Net Banking,North
TXN-10211,2024-09-25 04:03:31,P100002,RayBan Sunglasses,Accessories,3,548.1,1644.3,UPI,North
TXN-10809,2024-09-25 21:10:56,P100004,Nike T-shirt,Fashion,5,822.15,4110.75,Debit Card,South
TXN-10522,2024-09-27 18:30:06,P2002,Premium Headphones v82,Electronics,1,23300.55,23300.55,Net Banking,North
TXN-10045,2024-09-30 00:42:29,P2009,Premium Running Shoes v67,Footwear,2,3445.84,6891.68,Credit Card,North
TXN-10827,2024-09-30 22:00:57,P2003,Premium Running Shoes v27,Footwear,4,65156.0,260624.0,UPI,South
TXN-10380,2024-10-01 03:43:27,P100037,Adidas Ultraboost,Footwear,5,5873.12,29365.6,Net Banking,North
TXN-11090,2024-10-08 01:27:17,P100010,Adidas Hoodie,Fashion,2,1733.82,3467.64,Debit Card,North
TXN-10849,2024-10-10 13:45:51,P100020,American Tourister Bag,Accessories,3,596.64,1789.92,Credit Card,East
TXN-10072,2024-10-10 22:19:21,P100127,Dell Laptop,Electronics,3,46702.04,140106.12,UPI,North
TXN-10506,2024-10-11 19:12:19,P20021,Premium Travel Bag v85,Accessories,4,5197.41,20789.64,Net Banking,West
TXN-11145,2024-10-11 20:23:28,P20016,Premium Jacket v77,Fashion,5,17755.36,88776.8,Net Banking,North
TXN-10964,2024-10-12 13:18:33,P100007,Reebok Shoes,Footwear,1,1715.7,1715.7,Credit Card,West
TXN-10952,2024-10-12 18:06:51,P2002,Premium Headphones v82,Electronics,5,23300.55,116502.75,UPI,North
TXN-10356,2024-10-13 15:20:03,P100034,Puma Jacket,Fashion,1,2772.0,2772.0,Credit Card,Central
TXN-11066,2024-10-14 02:11:44,P100001,Zara Shirt,Fashion,3,1177.2,3531.6,Net Banking,North
TXN-11183,2024-10-14 10:48:51,P2002,Premium Headphones v82,Electronics,2,23300.55,46601.1,Credit Card,South
TXN-10836,2024-10-16 09:13:35,P100007,Reebok Shoes,Footwear,4,1715.7,6862.8,Net Banking,North
TXN-10847,2024-10-19 01:21:54,P100027,Boat Earbuds,Electronics,2,16488.24,32976.48,Credit Card,North
TXN-11067,2024-10-20 16:39:06,P100007,Reebok Shoes,Footwear,3,1715.7,5147.1,UPI,North
TXN-10119,2024-10-22 00:43:24,P2008,Premium Headphones v48,Electronics,3,8780.67,26342.01,UPI,Central
TXN-10492,2024-10-22 10:57:59,P100037,Adidas Ultraboost,Footwear,4,5873.12,23492.48,Net Banking,West
TXN-10800,2024-10-23 07:53:50,P100017,Levi's Jeans,Fashion,4,2131.42,8525.68,Debit Card,Central
TXN-10068,2024-10-25 09:20:00,P20010,Premium Travel Bag v67,Accessories,1,9009.6,9009.6,UPI,North
TXN-10790,2024-10-27 17:26:26,P100017,Levi's Jeans,Fashion,4,2131.42,8525.68,Net Banking,West
TXN-10480,2024-10-28 23:29:45,P20023,Premium Wallet v49,Accessories,1,2613.16,2613.16,Credit Card,Central
TXN-10015,2024-10-29 23:37:25,P20015,Premium Travel Bag v98,Accessories,5,25338.4,126692.0,Net Banking,East
TXN-10456,2024-11-04 18:11:45,P100027,Boat Earbuds,Electronics,1,16488.24,16488.24,Net Banking,East
TXN-10713,2024-11-04 20:56:57,P20014,Premium Travel Bag v68,Accessories,4,5338.74,21354.96,Net Banking,Central
TXN-11032,2024-11-05 00:40:43,P20023,Premium Wallet v49,Accessories,3,2613.16,7839.48,UPI,Central
TXN-11172,2024-11-05 16:29:46,P100037,Adidas Ultraboost,Footwear,5,5873.12,29365.6,UPI,North
TXN-10853,2024-11-06 22:46:45,P100127,Dell Laptop,Electronics,1,46702.04,46702.04,Credit Card,Central
TXN-10776,2024-11-07 17:19:59,P20014,Premium Travel Bag v68,Accessories,3,5338.74,16016.22,UPI,South
TXN-10282,2024-11-08 11:21:56,P2001,Premium Jeans v4,Fashion,5,9515.2,47576.0,UPI,South
TXN-10243,2024-11-09 02:19:13,P100026,HP Pavilion,Electronics,5,20719.78,103598.9,Net Banking,West
TXN-10434,2024-11-09 02:28:29,P2002,Premium Headphones v82,Electronics,3,23300.55,69901.65,UPI,East
TXN-10637,2024-11-09 17:49:32,P20017,Premium Jeans v100,Fashion,1,53091.7,53091.7,Credit Card,South
TXN-10829,2024-11-10 13:24:09,P20012,Premium Smartphone v3,Electronics,5,23016.96,115084.8,Credit Card,East
TXN-10603,2024-11-12 06:13:17,P100127,Dell Laptop,Electronics,1,46702.04,46702.04,Credit Card,Central
TXN-10535,2024-11-13 22:58:56,P20018,Premium Smartwatch v14,Electronics,2,4781.5,9563.0,UPI,East
TXN-10157,2024-11-18 06:00:50,P2009,Premium Running Shoes v67,Footwear,4,3445.84,13783.36,Credit Card,North
TXN-10778,2024-11-19 18:14:30,P100036,Samsung Galaxy S21,Electronics,3,16251.85,48755.55,Credit Card,South
TXN-10631,2024-11-21 11:35:12,P20014,Premium Travel Bag v68,Accessories,3,5338.74,16016.22,Debit Card,North
TXN-11166,2024-11-21 15:32:19,P20018,Premium Smartwatch v14,Electronics,2,4781.5,9563.0,Net Banking,East
TXN-11033,2024-11-23 12:12:53,P2004,Premium Travel Bag v87,Accessories,1,32520.95,32520.95,Credit Card,North
TXN-10007,2024-11-23 18:34:36,P100127,Dell Laptop,Electronics,3,46702.04,140106.12,Debit Card,Central
TXN-10349,2024-11-24 18:57:07,P20013,Premium Boots v82,Footwear,4,28106.26,112425.04,Net Banking,West
TXN-10438,2024-11-25 09:23:45,P100034,Puma Jacket,Fashion,4,2772.0,11088.0,Debit Card,North
TXN-10058,2024-11-26 02:27:25,P20012,Premium Smartphone v3,Electronics,2,23016.96,46033.92,UPI,Central
TXN-11110,2024-11-30 03:14:17,P100009,Wildcraft Backpack,Accessories,3,1136.1,3408.3,Credit Card,Central
TXN-10720,2024-12-04 05:04:36,P20020,Premium Shirt v42,Fashion,1,10216.92,10216.92,UPI,West
TXN-10892,2024-12-06 22:12:48,P100009,Wildcraft Backpack,Accessories,4,1136.1,4544.4,Net Banking,West
TXN-11111,2024-12-07 05:03:05,P20015,Premium Travel Bag v98,Accessories,5,25338.4,126692.0,Credit Card,Central
TXN-10366,2024-12-11 04:02:45,P100009,Wildcraft Backpack,Accessories,2,1136.1,2272.2,Net Banking,South
TXN-10755,2024-12-14 00:09:36,P100037,Adidas Ultraboost,Footwear,5,5873.12,29365.6,UPI,South
TXN-11121,2024-12-14 12:31:59,P100037,Adidas Ultraboost,Footwear,1,5873.12,5873.12,Credit Card,East
TXN-10174,2024-12-15 07:56:40,P2005,Premium Travel Bag v36,Accessories,4,3262.44,13049.76,UPI,North
TXN-10915,2024-12-15 08:12:18,P20022,Premium Sweatshirt v3,Fashion,2,36897.57,73795.14,Debit Card,South
TXN-10491,2024-12-16 06:12:37,P100020,American Tourister Bag,Accessories,2,596.64,1193.28,Credit Card,North
TXN-10178,2024-12-16 09:37:33,P2009,Premium Running Shoes v67,Footwear,5,3445.84,17229.2,Net Banking,Central
TXN-10486,2024-12-16 13:01:18,P100032,Nike Air Max,Footwear,5,369.3,1846.5,Debit Card,East
TXN-10384,2024-12-16 18:39:29,P20020,Premium Shirt v42,Fashion,3,10216.92,30650.76,Credit Card,South
TXN-10587,2024-12-20 11:02:10,P20017,Premium Jeans v100,Fashion,3,53091.7,159275.1,Net Banking,West
TXN-10135,2024-12-21 13:51:05,P100020,American Tourister Bag,Accessories,1,596.64,596.64,UPI,North
TXN-11188,2024-12-22 07:01:42,P100001,Zara Shirt,Fashion,3,1177.2,3531.6,Net Banking,East
TXN-10250,2024-12-23 12:31:08,P20019,Premium Wallet v96,Accessories,2,22615.67,45231.34,Debit Card,South
TXN-11143,2024-12-23 16:44:48,P20015,Premium Travel Bag v98,Accessories,1,25338.4,25338.4,UPI,North
TXN-11155,2024-12-24 05:47:13,P20017,Premium Jeans v100,Fashion,3,53091.7,159275.1,Debit Card,Central
TXN-10132,2024-12-25 02:33:05,P20016,Premium Jacket v77,Fashion,1,17755.36,17755.36,Net Banking,Central
TXN-11060,2024-12-26 00:42:51,P100043,H&M Sweatshirt,Fashion,4,1639.44,6557.76,UPI,North
TXN-10150,2024-12-26 23:40:46,P2003,Premium Running Shoes v27,Footwear,3,65156.0,195468.0,UPI,North
TXN-10967,2024-12-28 04:22:11,P20020,Premium Shirt v42,Fashion,1,10216.92,10216.92,Credit Card,Central
TXN-10265,2024-12-28 06:09:54,P100001,Zara Shirt,Fashion,1,1177.2,1177.2,UPI,North
TXN-10423,2024-12-28 11:50:41,P2009,Premium Running Shoes v67,Footwear,4,3445.84,13783.36,UPI,West
TXN-10532,2024-12-28 21:56:28,P100032,Nike Air Max,Footwear,4,369.3,1477.2,Credit Card,West
TXN-10361,2024-12-30 18:12:00,P20021,Premium Travel Bag v85,Accessories,2,5197.41,10394.82,Credit Card,South
TXN-10875,2025-01-01 02:31:46,P100003,Puma Sneakers,Footwear,2,2988.4,5976.8,Debit Card,West
TXN-10468,2025-01-02 17:07:56,P2007,Premium Sunglasses v59,Accessories,4,10099.76,40399.04,Debit Card,West
TXN-10105,2025-01-03 09:31:58,P100004,Nike T-shirt,Fashion,4,822.15,3288.6,Net Banking,South
TXN-10189,2025-01-03 20:49:46,P20017,Premium Jeans v100,Fashion,1,53091.7,53091.7,Debit Card,Central
TXN-10984,2025-01-04 01:48:03,P100009,Wildcraft Backpack,Accessories,5,1136.1,5680.5,Credit Card,East
TXN-10807,2025-01-04 16:27:03,P20016,Premium Jacket v77,Fashion,1,17755.36,17755.36,Debit Card,East
TXN-10190,2025-01-07 00:07:44,P100000,iPhone 13,Electronics,3,28109.96,84329.88,Net Banking,North
TXN-10658,2025-01-07 06:57:07,P100034,Puma Jacket,Fashion,5,2772.0,13860.0,Debit Card,West
TXN-11187,2025-01-11 13:12:11,P20016,Premium Jacket v77,Fashion,3,17755.36,53266.08,Debit Card,East
TXN-10095,2025-01-12 02:46:56,P100001,Zara Shirt,Fashion,4,1177.2,4708.8,Debit Card,Central
TXN-11080,2025-01-12 03:06:29,P2004,Premium Travel Bag v87,Accessories,5,32520.95,162604.75,Debit Card,Central
TXN-10942,2025-01-12 19:29:18,P20022,Premium Sweatshirt v3,Fashion,5,36897.57,184487.85,Credit Card,West
TXN-10726,2025-01-13 13:49:12,P100004,Nike T-shirt,Fashion,4,822.15,3288.6,Credit Card,East
TXN-10465,2025-01-14 17:31:34,P20015,Premium Travel Bag v98,Accessories,4,25338.4,101353.6,Net Banking,East
TXN-10835,2025-01-18 13:27:34,P20013,Premium Boots v82,Footwear,5,28106.26,140531.3,UPI,Central
TXN-10253,2025-01-18 13:38:59,P100020,American Tourister Bag,Accessories,3,596.64,1789.92,Net Banking,Central
TXN-10406,2025-01-18 17:57:53,P2004,Premium Travel Bag v87,Accessories,3,32520.95,97562.85,UPI,Central
TXN-10143,2025-01-18 18:23:31,P20020,Premium Shirt v42,Fashion,1,10216.92,10216.92,Credit Card,East
TXN-11018,2025-01-20 22:03:04,P2000,Premium Sneakers v11,Footwear,3,59534.85,178604.55,UPI,North
TXN-11159,2025-01-21 05:14:06,P100001,Zara Shirt,Fashion,4,1177.2,4708.8,Credit Card,North
TXN-10403,2025-01-21 18:22:06,P20023,Premium Wallet v49,Accessories,5,2613.16,13065.8,Net Banking,East
TXN-11075,2025-01-23 07:51:48,P20023,Premium Wallet v49,Accessories,5,2613.16,13065.8,Net Banking,West
TXN-10137,2025-01-24 10:21:30,P100010,Adidas Hoodie,Fashion,2,1733.82,3467.64,Net Banking,East
TXN-11006,2025-01-25 16:51:02,P100020,American Tourister Bag,Accessories,3,596.64,1789.92,Credit Card,South
TXN-10703,2025-01-25 19:39:41,P2009,Premium Running Shoes v67,Footwear,5,3445.84,17229.2,UPI,South
TXN-10231,2025-01-26 04:22:55,P20015,Premium Travel Bag v98,Accessories,4,25338.4,101353.6,Credit Card,East
TXN-10214,2025-01-29 02:20:23,P20020,Premium Shirt v42,Fashion,1,10216.92,10216.92,Credit Card,North
TXN-10920,2025-01-29 12:59:36,P2003,Premium Running Shoes v27,Footwear,4,65156.0,260624.0,Net Banking,South
TXN-10293,2025-01-31 14:26:25,P20011,Premium Travel Bag v3,Accessories,3,8918.94,26756.82,Net Banking,West
TXN-10179,2025-02-01 20:21:55,P20020,Premium Shirt v42,Fashion,3,10216.92,30650.76,Net Banking,West
TXN-10006,2025-02-02 10:27:31,P100017,Levi's Jeans,Fashion,4,2131.42,8525.68,Credit Card,Central
TXN-10706,2025-02-02 20:46:22,P20018,Premium Smartwatch v14,Electronics,4,4781.5,19126.0,Debit Card,South
TXN-10738,2025-02-03 07:19:11,P2002,Premium Headphones v82,Electronics,1,23300.55,23300.55,Debit Card,West
TXN-10682,2025-02-03 16:45:39,P20010,Premium Travel Bag v67,Accessories,1,9009.6,9009.6,Credit Card,Central
TXN-10390,2025-02-05 02:18:32,P2005,Premium Travel Bag v36,Accessories,3,3262.44,9787.32,Net Banking,East
TXN-10311,2025-02-06 20:01:43,P20018,Premium Smartwatch v14,Electronics,3,4781.5,14344.5,Net Banking,Central
TXN-10312,2025-02-08 07:51:55,P20020,Premium Shirt v42,Fashion,5,10216.92,51084.6,Credit Card,East
TXN-10788,2025-02-08 09:18:50,P20015,Premium Travel Bag v98,Accessories,1,25338.4,25338.4,Credit Card,North
TXN-11173,2025-02-08 09:38:34,P2009,Premium Running Shoes v67,Footwear,1,3445.84,3445.84,Net Banking,South
TXN-10360,2025-02-09 05:40:09,P20022,Premium Sweatshirt v3,Fashion,2,36897.57,73795.14,UPI,East
TXN-10797,2025-02-09 14:37:02,P2008,Premium Headphones v48,Electronics,1,8780.67,8780.67,Net Banking,Central
TXN-10477,2025-02-11 04:37:47,P2004,Premium Travel Bag v87,Accessories,5,32520.95,162604.75,Credit Card,West
TXN-11161,2025-02-11 19:13:55,P20019,Premium Wallet v96,Accessories,5,22615.67,113078.35,UPI,East
TXN-10887,2025-02-15 23:16:20,P2003,Premium Running Shoes v27,Footwear,2,65156.0,130312.0,Credit Card,West
TXN-10377,2025-02-18 21:54:04,P20016,Premium Jacket v77,Fashion,5,17755.36,88776.8,UPI,West
TXN-11026,2025-02-19 13:16:37,P20015,Premium Travel Bag v98,Accessories,4,25338.4,101353.6,Credit Card,South
TXN-10428,2025-02-21 02:38:55,P20013,Premium Boots v82,Footwear,1,28106.26,28106.26,Net Banking,Central
TXN-10148,2025-02-21 09:32:53,P2003,Premium Running Shoes v27,Footwear,1,65156.0,65156.0,UPI,North
TXN-10546,2025-02-22 01:34:14,P2004,Premium Travel Bag v87,Accessories,2,32520.95,65041.9,Net Banking,East
TXN-11013,2025-02-22 13:41:55,P20022,Premium Sweatshirt v3,Fashion,1,36897.57,36897.57,Credit Card,West
TXN-11113,2025-02-26 18:03:04,P100004,Nike T-shirt,Fashion,1,822.15,822.15,UPI,North
TXN-10087,2025-02-27 13:42:47,P20020,Premium Shirt v42,Fashion,3,10216.92,30650.76,UPI,South
TXN-10202,2025-02-28 02:53:24,P2005,Premium Travel Bag v36,Accessories,3,3262.44,9787.32,Net Banking,South
TXN-10804,2025-02-28 06:30:57,P100002,RayBan Sunglasses,Accessories,2,548.1,1096.2,UPI,North
TXN-10278,2025-02-28 08:31:48,P100037,Adidas Ultraboost,Footwear,1,5873.12,5873.12,Credit Card,East
TXN-10885,2025-02-28 10:45:08,P100043,H&M Sweatshirt,Fashion,2,1639.44,3278.88,Credit Card,North
TXN-10751,2025-02-28 16:15:21,P2008,Premium Headphones v48,Electronics,5,8780.67,43903.35,UPI,Central
TXN-10567,2025-03-01 04:32:15,P20011,Premium Travel Bag v3,Accessories,1,8918.94,8918.94,UPI,West
TXN-11053,2025-03-03 13:56:18,P20014,Premium Travel Bag v68,Accessories,4,5338.74,21354.96,Credit Card,East
TXN-10204,2025-03-08 22:33:09,P2007,Premium Sunglasses v59,Accessories,5,10099.76,50498.8,Net Banking,East
TXN-10902,2025-03-11 22:13:47,P20021,Premium Travel Bag v85,Accessories,3,5197.41,15592.23,Credit Card,East
TXN-10803,2025-03-12 18:45:18,P2006,Premium Boots v22,Footwear,4,55880.0,223520.0,Net Banking,West
TXN-10542,2025-03-15 18:19:20,P2000,Premium Sneakers v11,Footwear,1,59534.85,59534.85,Net Banking,West
TXN-10090,2025-03-15 23:47:51,P20023,Premium Wallet v49,Accessories,3,2613.16,7839.48,Net Banking,North
TXN-10762,2025-03-17 06:19:41,P100007,Reebok Shoes,Footwear,3,1715.7,5147.1,Net Banking,Central
TXN-10109,2025-03-17 19:18:33,P20022,Premium Sweatshirt v3,Fashion,1,36897.57,36897.57,UPI,South
TXN-10034,2025-03-18 17:58:56,P20021,Premium Travel Bag v85,Accessories,2,5197.41,10394.82,Credit Card,East
TXN-10274,2025-03-19 09:10:53,P2005,Premium Travel Bag v36,Accessories,1,3262.44,3262.44,Debit Card,North
TXN-10255,2025-03-19 19:06:31,P100027,Boat Earbuds,Electronics,4,16488.24,65952.96,Credit Card,South
TXN-10446,2025-03-21 23:15:35,P100027,Boat Earbuds,Electronics,4,16488.24,65952.96,UPI,Central
